Date,Product_Category,Units_Sold,Daily_Revenue,Demand_Index,Day_of_Week,Is_Weekend,Is_Holiday,Price,Is_On_Sale,Avg_Daily_Temperature,Rainfall_mm
2022-04-28,Household,107,1605.0,61,3,0,0,15.0,0.0,23.83307940622372,0.0
2022-04-28,Electronics,41,2050.0,61,3,0,0,50.0,0.0,23.83307940622372,0.0
2022-04-29,Clothing,78,1989.0,61,4,0,0,25.5,1.0,23.75071969745855,0.0
2022-04-29,Household,107,1605.0,61,4,0,0,15.0,0.0,23.75071969745855,0.0
2022-04-29,Electronics,41,2050.0,61,4,0,0,50.0,0.0,23.75071969745855,0.0
2022-04-30,Clothing,61,1830.0,66,5,1,0,30.0,0.0,25.254047063570646,0.03323942027139837
2022-04-30,Household,116,1740.0,66,5,1,0,15.0,0.0,25.254047063570646,0.03323942027139837
2022-04-30,Electronics,44,2200.0,66,5,1,0,50.0,0.0,25.254047063570646,
2022-05-01,Clothing,60,1800.0,66,6,1,0,30.0,0.0,26.02564349845439,1.75561207173407
2022-05-01,Household,116,1740.0,66,6,1,0,15.0,0.0,26.02564349845439,1.75561207173407
2022-05-01,Electronics,44,2200.0,66,6,1,0,50.0,0.0,26.02564349845439,1.75561207173407
2022-05-02,Clothing,55,1650.0,56,0,0,0,30.0,0.0,,0.5324286727647951
2022-05-02,Household,98,1470.0,56,0,0,0,15.0,0.0,19.968821343589152,0.5324286727647951
2022-05-02,Electronics,36,1800.0,56,0,0,0,50.0,0.0,19.968821343589152,0.5324286727647951
2022-05-03,Clothing,48,1440.0,56,1,0,0,30.0,0.0,,0.29811970880913763
2022-05-03,Household,98,1470.0,56,1,0,0,15.0,0.0,27.58023860488974,0.29811970880913763
2022-05-03,Electronics,39,1950.0,56,1,0,0,50.0,0.0,27.58023860488974,0.29811970880913763
2022-05-04,Clothing,52,1560.0,56,2,0,0,30.0,0.0,23.57574587300313,0.8579100277312313
2022-05-04,Household,98,1470.0,56,2,0,0,15.0,0.0,23.57574587300313,0.8579100277312313
2022-05-04,Electronics,38,1900.0,56,2,0,0,50.0,0.0,23.57574587300313,0.8579100277312313
2022-05-05,Clothing,50,1500.0,56,3,0,0,30.0,0.0,25.514971311183803,4.051051458914993
2022-05-05,Household,98,1470.0,56,3,0,0,15.0,0.0,25.514971311183803,4.051051458914993
2022-05-05,Electronics,38,1900.0,56,3,0,0,50.0,0.0,25.514971311183803,4.051051458914993
2022-05-06,Clothing,54,1620.0,56,4,0,0,30.0,0.0,21.563352733541294,0.8768621166794006
2022-05-06,Household,98,1470.0,56,4,0,0,15.0,0.0,21.563352733541294,
2022-05-06,Electronics,37,1850.0,56,4,0,0,50.0,0.0,21.563352733541294,0.8768621166794006
2022-05-07,Clothing,94,2397.0,71,5,1,0,25.5,1.0,21.936294558218993,0.0
2022-05-07,Household,125,1875.0,71,5,1,0,15.0,0.0,,0.0
2022-05-07,Electronics,46,2300.0,71,5,1,0,50.0,0.0,21.936294558218993,0.0
2022-05-08,Clothing,93,2371.5,71,6,1,0,25.5,1.0,23.32136293357696,0.0
2022-05-08,Household,125,1875.0,71,6,1,0,15.0,0.0,23.32136293357696,0.0
2022-05-08,Electronics,46,2300.0,71,6,1,0,50.0,0.0,23.32136293357696,0.0
2022-05-09,Clothing,73,1861.5,55,0,0,0,25.5,1.0,20.894692661340965,0.6569937715203193
2022-05-09,Household,97,1455.0,55,0,0,0,15.0,0.0,20.894692661340965,0.6569937715203193
2022-05-09,Electronics,36,1800.0,55,0,0,0,50.0,0.0,20.894692661340965,0.6569937715203193
2022-05-10,Clothing,52,1560.0,55,1,0,0,30.0,0.0,22.47829135117931,0.31511766974173083
2022-05-10,Household,96,1440.0,55,1,0,0,15.0,0.0,22.47829135117931,0.31511766974173083
2022-05-10,Electronics,36,1800.0,55,1,0,0,50.0,0.0,22.47829135117931,0.31511766974173083
2022-05-11,Clothing,58,1740.0,60,2,0,0,30.0,0.0,20.91009418555805,0.0
2022-05-11,Household,106,1590.0,60,2,0,0,15.0,0.0,20.91009418555805,0.0
2022-05-11,Electronics,39,1950.0,60,2,0,0,50.0,0.0,20.91009418555805,0.0
2022-05-12,Clothing,53,1590.0,55,3,0,0,30.0,0.0,21.236313337677995,0.5226014401362367
2022-05-12,Household,97,1455.0,55,3,0,0,15.0,0.0,21.236313337677995,0.5226014401362367
2022-05-12,Electronics,54,2295.0,55,3,0,0,42.5,1.0,21.236313337677995,0.5226014401362367
2022-05-13,Clothing,39,1170.0,45,4,0,0,30.0,0.0,25.346756832519933,5.331265235610392
2022-05-13,Household,94,1198.5,45,4,0,0,12.75,1.0,25.346756832519933,5.331265235610392
2022-05-13,Electronics,47,1997.5,45,4,0,0,42.5,1.0,25.346756832519933,5.331265235610392
2022-05-14,Clothing,61,1830.0,65,5,1,0,30.0,0.0,23.190596983535393,1.1069526877560527
2022-05-14,Household,138,1759.5,65,5,1,0,12.75,1.0,23.190596983535393,1.1069526877560527
2022-05-14,Electronics,64,2720.0,65,5,1,0,42.5,1.0,23.190596983535393,1.1069526877560527
2022-05-15,Clothing,63,1890.0,65,6,1,0,30.0,0.0,21.731825725352536,2.4291465383113846
2022-05-15,Household,114,1710.0,65,6,1,0,15.0,0.0,21.731825725352536,2.4291465383113846
2022-05-15,Electronics,63,2677.5,65,6,1,0,42.5,1.0,21.731825725352536,2.4291465383113846
2022-05-16,Clothing,52,1560.0,55,0,0,0,30.0,0.0,22.165736765378085,0.9754916530365121
2022-05-16,Household,96,1440.0,55,0,0,0,15.0,0.0,22.165736765378085,0.9754916530365121
2022-05-16,Electronics,36,1800.0,55,0,0,0,50.0,0.0,22.165736765378085,0.9754916530365121
2022-05-17,Clothing,54,1620.0,60,1,0,0,30.0,0.0,25.306317845739294,
2022-05-17,Household,105,1575.0,60,1,0,0,15.0,0.0,25.306317845739294,0.0
2022-05-17,Electronics,41,2050.0,60,1,0,0,50.0,0.0,25.306317845739294,0.0
2022-05-18,Clothing,44,1320.0,44,2,0,0,30.0,0.0,19.352942036559476,6.8485695831503
2022-05-18,Household,77,1155.0,44,2,0,0,15.0,0.0,19.352942036559476,6.8485695831503
2022-05-18,Electronics,29,1450.0,44,2,0,0,50.0,0.0,19.352942036559476,6.8485695831503
2022-05-19,Clothing,,,54,3,0,0,30.0,0.0,21.43974720977225,1.135196377500443
2022-05-19,Household,95,1425.0,54,3,0,0,15.0,0.0,21.43974720977225,1.135196377500443
2022-05-19,Electronics,35,1750.0,54,3,0,0,50.0,0.0,21.43974720977225,1.135196377500443
2022-05-20,Clothing,51,1530.0,54,4,0,0,30.0,0.0,22.46648355887449,1.0410013371847544
2022-05-20,Household,95,1425.0,54,4,0,0,15.0,0.0,22.46648355887449,1.0410013371847544
2022-05-20,Electronics,36,1800.0,54,4,0,0,50.0,0.0,22.46648355887449,1.0410013371847544
2022-05-21,Clothing,69,2070.0,69,5,1,0,30.0,0.0,19.173737623195557,0.0
2022-05-21,Household,122,1830.0,69,5,1,0,15.0,0.0,19.173737623195557,0.0
2022-05-21,Electronics,44,2200.0,69,5,1,0,50.0,0.0,19.173737623195557,0.0
2022-05-22,Clothing,67,2010.0,69,6,1,0,30.0,0.0,21.058570521703967,0.0
2022-05-22,Household,122,1830.0,69,6,1,0,15.0,0.0,21.058570521703967,0.0
2022-05-22,Electronics,44,2200.0,69,6,1,0,50.0,0.0,21.058570521703967,
2022-05-23,Clothing,44,1320.0,44,0,0,0,30.0,0.0,19.174854257611536,10.543083354270792
2022-05-23,Household,77,1155.0,44,0,0,0,15.0,0.0,19.174854257611536,10.543083354270792
2022-05-23,Electronics,29,1450.0,44,0,0,0,50.0,0.0,,10.543083354270792
2022-05-24,Clothing,53,1590.0,54,1,0,0,30.0,0.0,20.221473920041497,0.2583814374266371
2022-05-24,Household,95,1425.0,54,1,0,0,15.0,0.0,20.221473920041497,0.2583814374266371
2022-05-24,Electronics,35,1750.0,54,1,0,0,50.0,0.0,20.221473920041497,
2022-05-25,Clothing,57,1710.0,59,2,0,0,30.0,0.0,21.6292539764042,0.0
2022-05-25,Household,125,1593.75,59,2,0,0,12.75,1.0,21.6292539764042,0.0
2022-05-25,Electronics,39,1950.0,59,2,0,0,50.0,0.0,21.6292539764042,0.0
2022-05-26,Clothing,50,1500.0,53,3,0,0,30.0,0.0,22.031996157947074,0.6098146114305989
2022-05-26,Household,112,1428.0,53,3,0,0,12.75,1.0,22.031996157947074,0.6098146114305989
2022-05-26,Electronics,35,1750.0,53,3,0,0,50.0,0.0,22.031996157947074,0.6098146114305989
2022-05-27,Clothing,39,1170.0,43,4,0,0,30.0,0.0,24.0538239254107,5.877223472608284
2022-05-27,Household,75,1125.0,43,4,0,0,15.0,0.0,24.0538239254107,5.877223472608284
2022-05-27,Electronics,30,1500.0,43,4,0,0,50.0,0.0,24.0538239254107,5.877223472608284
2022-05-28,Clothing,59,1770.0,63,5,1,0,30.0,0.0,23.177614749241464,0.6946583873959045
2022-05-28,Household,111,1665.0,63,5,1,0,15.0,0.0,23.177614749241464,0.6946583873959045
2022-05-28,Electronics,42,2100.0,63,5,1,0,50.0,0.0,23.177614749241464,0.6946583873959045
2022-05-29,Clothing,63,1890.0,63,6,1,0,30.0,0.0,18.911363768014272,3.608167412234592
2022-05-29,Household,111,1665.0,63,6,1,0,15.0,0.0,18.911363768014272,3.608167412234592
2022-05-29,Electronics,40,2000.0,63,6,1,0,50.0,0.0,18.911363768014272,3.608167412234592
2022-05-30,Clothing,55,1650.0,58,0,0,0,30.0,0.0,22.849661201268443,0.0
2022-05-30,Household,102,1530.0,58,0,0,0,15.0,0.0,22.849661201268443,0.0
2022-05-30,Electronics,38,1900.0,58,0,0,0,50.0,0.0,22.849661201268443,
2022-05-31,Clothing,51,1530.0,53,1,0,0,30.0,0.0,21.89268684792929,3.603507389178004
2022-05-31,Household,93,1395.0,53,1,0,0,15.0,0.0,21.89268684792929,3.603507389178004
2022-05-31,Electronics,35,1750.0,53,1,0,0,50.0,0.0,21.89268684792929,3.603507389178004
2022-06-01,Clothing,52,1560.0,53,2,0,0,30.0,0.0,20.075435159244783,4.9694302869698115
2022-06-01,Household,93,1395.0,53,2,0,0,15.0,0.0,20.075435159244783,4.9694302869698115
2022-06-01,Electronics,34,1700.0,53,2,0,0,50.0,0.0,20.075435159244783,4.9694302869698115
2022-06-02,Clothing,57,1710.0,57,3,0,0,30.0,0.0,19.56694597512113,0.0
2022-06-02,Household,100,1500.0,57,3,0,0,15.0,0.0,19.56694597512113,0.0
2022-06-02,Electronics,37,1850.0,57,3,0,0,50.0,0.0,19.56694597512113,0.0
2022-06-03,Clothing,56,1680.0,57,4,0,0,30.0,0.0,20.24609315125864,
2022-06-03,Household,100,1500.0,57,4,0,0,15.0,0.0,20.24609315125864,0.0
2022-06-03,Electronics,37,1850.0,57,4,0,0,50.0,0.0,20.24609315125864,0.0
2022-06-04,Clothing,68,2040.0,67,5,1,0,30.0,0.0,17.993248222371925,0.0
2022-06-04,Household,118,1770.0,67,5,1,0,15.0,0.0,17.993248222371925,0.0
2022-06-04,Electronics,42,2100.0,67,5,1,0,50.0,0.0,17.993248222371925,0.0
2022-06-05,Clothing,83,2116.5,62,6,1,0,25.5,1.0,20.641295082818107,0.7471490566170034
2022-06-05,Household,131,1670.25,62,6,1,0,12.75,1.0,20.641295082818107,0.7471490566170034
2022-06-05,Electronics,40,2000.0,62,6,1,0,50.0,0.0,20.641295082818107,0.7471490566170034
2022-06-06,Clothing,79,2014.5,57,0,0,0,25.5,1.0,18.335418172580376,0.0
2022-06-06,Household,121,1542.75,57,0,0,0,12.75,1.0,18.335418172580376,0.0
2022-06-06,Electronics,36,1800.0,57,0,0,0,50.0,0.0,18.335418172580376,0.0
2022-06-07,Clothing,77,1963.5,57,1,0,0,25.5,1.0,20.584550675090597,0.0
2022-06-07,Household,100,1500.0,57,1,0,0,15.0,0.0,20.584550675090597,0.0
2022-06-07,Electronics,37,1850.0,57,1,0,0,50.0,0.0,20.584550675090597,0.0
2022-06-08,Clothing,65,1950.0,66,2,0,0,30.0,0.0,19.94894400541809,11.810744046365771
2022-06-08,Household,116,1740.0,66,2,0,0,15.0,0.0,19.94894400541809,11.810744046365771
2022-06-08,Electronics,42,2100.0,66,2,0,0,50.0,0.0,19.94894400541809,11.810744046365771
2022-06-09,Clothing,77,2310.0,76,3,0,0,30.0,0.0,18.12606736460972,0.06727531854219104
2022-06-09,Household,135,2025.0,76,3,0,0,15.0,0.0,18.12606736460972,0.06727531854219104
2022-06-09,Electronics,47,2350.0,76,3,0,0,50.0,0.0,18.12606736460972,0.06727531854219104
2022-06-10,Clothing,81,2430.0,81,4,0,0,30.0,0.0,19.658988810779913,0.0
2022-06-10,Household,143,2145.0,81,4,0,0,15.0,0.0,,0.0
2022-06-10,Electronics,51,2550.0,81,4,0,0,50.0,0.0,19.658988810779913,0.0
2022-06-11,Clothing,64,1920.0,61,5,1,0,30.0,0.0,15.839583216083389,0.07764387039394172
2022-06-11,Household,108,1620.0,61,5,1,0,15.0,0.0,15.839583216083389,0.07764387039394172
2022-06-11,Electronics,37,1850.0,61,5,1,0,50.0,0.0,15.839583216083389,0.07764387039394172
2022-06-12,Clothing,63,1890.0,61,6,1,0,30.0,0.0,16.928096562077187,1.162896446975585
2022-06-12,Household,108,1620.0,61,6,1,0,15.0,0.0,16.928096562077187,1.162896446975585
2022-06-12,Electronics,38,1900.0,61,6,1,0,50.0,0.0,16.928096562077187,1.162896446975585
2022-06-13,Clothing,57,1710.0,56,0,0,0,30.0,0.0,18.586473558246443,0.0
2022-06-13,Household,99,1485.0,56,0,0,0,15.0,0.0,18.586473558246443,0.0
2022-06-13,Electronics,36,1800.0,56,0,0,0,50.0,0.0,18.586473558246443,
2022-06-14,Clothing,55,1650.0,55,1,0,0,30.0,0.0,18.767067170800395,0.0
2022-06-14,Household,97,1455.0,55,1,0,0,15.0,0.0,18.767067170800395,0.0
2022-06-14,Electronics,35,1750.0,55,1,0,0,50.0,0.0,18.767067170800395,0.0
2022-06-15,Clothing,53,1590.0,50,2,0,0,30.0,0.0,16.049146877941837,1.3964930158229203
2022-06-15,Household,88,1320.0,50,2,0,0,15.0,0.0,16.049146877941837,1.3964930158229203
2022-06-15,Electronics,31,1550.0,50,2,0,0,50.0,0.0,,1.3964930158229203
2022-06-16,Clothing,61,1830.0,55,3,0,0,30.0,0.0,12.5882968848031,0.0
2022-06-16,Household,117,1491.75,55,3,0,0,12.75,1.0,12.5882968848031,0.0
2022-06-16,Electronics,33,1650.0,55,3,0,0,50.0,0.0,12.5882968848031,0.0
2022-06-17,Clothing,50,1500.0,50,4,0,0,30.0,0.0,19.46676789965613,1.830445708935129
2022-06-17,Household,106,1351.5,50,4,0,0,12.75,1.0,19.46676789965613,1.830445708935129
2022-06-17,Electronics,32,1600.0,50,4,0,0,50.0,0.0,19.46676789965613,1.830445708935129
2022-06-18,Clothing,59,1770.0,60,5,1,0,30.0,0.0,19.825078764812876,4.9163128455156695
2022-06-18,Household,106,1590.0,60,5,1,0,15.0,0.0,19.825078764812876,
2022-06-18,Electronics,38,1900.0,60,5,1,0,50.0,0.0,19.825078764812876,4.9163128455156695
2022-06-19,Clothing,,,50,6,1,0,25.5,1.0,15.913151738152445,5.3255544391527305
2022-06-19,Household,88,1320.0,50,6,1,0,15.0,0.0,15.913151738152445,5.3255544391527305
2022-06-19,Electronics,31,1550.0,50,6,1,0,50.0,0.0,15.913151738152445,5.3255544391527305
2022-06-20,Clothing,68,1734.0,49,0,0,0,25.5,1.0,18.795387296972837,1.1129897117977094
2022-06-20,Household,86,1290.0,49,0,0,0,15.0,0.0,18.795387296972837,1.1129897117977094
2022-06-20,Electronics,31,1550.0,49,0,0,0,50.0,0.0,18.795387296972837,1.1129897117977094
2022-06-21,Clothing,67,1708.5,49,1,0,0,25.5,1.0,19.08537266670386,2.311789716022084
2022-06-21,Household,86,1290.0,49,1,0,0,15.0,0.0,19.08537266670386,2.311789716022084
2022-06-21,Electronics,32,1600.0,49,1,0,0,50.0,0.0,19.08537266670386,2.311789716022084
2022-06-22,Clothing,50,1500.0,49,2,0,0,30.0,0.0,17.744537656771364,
2022-06-22,Household,86,1290.0,49,2,0,0,15.0,0.0,17.744537656771364,0.14593961358565766
2022-06-22,Electronics,31,1550.0,49,2,0,0,50.0,0.0,17.744537656771364,0.14593961358565766
2022-06-23,Clothing,53,1590.0,54,3,0,0,30.0,0.0,20.179893001758437,0.0
2022-06-23,Household,95,1425.0,54,3,0,0,15.0,0.0,20.179893001758437,0.0
2022-06-23,Electronics,35,1750.0,54,3,0,0,50.0,0.0,20.179893001758437,0.0
2022-06-24,Clothing,52,1560.0,49,4,0,0,30.0,0.0,15.508216094040797,0.14727773495160346
2022-06-24,Household,86,1290.0,49,4,0,0,15.0,0.0,15.508216094040797,0.14727773495160346
2022-06-24,Electronics,30,1500.0,49,4,0,0,50.0,0.0,15.508216094040797,0.14727773495160346
2022-06-25,Clothing,63,1890.0,59,5,1,0,30.0,0.0,14.318180993988278,
2022-06-25,Household,104,1560.0,59,5,1,0,15.0,0.0,14.318180993988278,1.3480354793804081
2022-06-25,Electronics,36,1800.0,59,5,1,0,50.0,0.0,14.318180993988278,1.3480354793804081
2022-06-26,Clothing,59,1770.0,58,6,1,0,30.0,0.0,18.28463060501319,0.1892234469823666
2022-06-26,Household,102,1530.0,58,6,1,0,15.0,0.0,18.28463060501319,0.1892234469823666
2022-06-26,Electronics,37,1850.0,58,6,1,0,50.0,0.0,18.28463060501319,0.1892234469823666
2022-06-27,Clothing,83,2490.0,78,0,0,0,30.0,0.0,13.4812731358777,0.0
2022-06-27,Household,139,2085.0,78,0,0,0,15.0,0.0,13.4812731358777,0.0
2022-06-27,Electronics,47,2350.0,78,0,0,0,50.0,0.0,13.4812731358777,0.0
2022-06-28,Clothing,78,2340.0,73,1,0,0,30.0,0.0,13.785500157776605,0.8652237827014471
2022-06-28,Household,130,1950.0,73,1,0,0,15.0,0.0,13.785500157776605,
2022-06-28,Electronics,44,2200.0,73,1,0,0,50.0,0.0,13.785500157776605,0.8652237827014471
2022-06-29,Clothing,78,2340.0,73,2,0,0,30.0,0.0,13.2915481341973,3.8268844667447572
2022-06-29,Household,130,1950.0,73,2,0,0,15.0,0.0,13.2915481341973,3.8268844667447572
2022-06-29,Electronics,44,2200.0,73,2,0,0,50.0,0.0,13.2915481341973,3.8268844667447572
2022-06-30,Clothing,,,48,3,0,0,30.0,0.0,13.38771405162803,3.1004809202298222
2022-06-30,Household,85,1275.0,48,3,0,0,15.0,0.0,13.38771405162803,3.1004809202298222
2022-06-30,Electronics,29,1450.0,48,3,0,0,50.0,0.0,13.38771405162803,3.1004809202298222
2022-07-01,Clothing,49,1470.0,48,4,0,0,30.0,0.0,17.825392332335294,0.18642023807783104
2022-07-01,Household,101,1287.75,48,4,0,0,12.75,1.0,17.825392332335294,0.18642023807783104
2022-07-01,Electronics,30,1500.0,48,4,0,0,50.0,0.0,17.825392332335294,0.18642023807783104
2022-07-02,Clothing,57,1710.0,57,5,1,0,30.0,0.0,18.672136308397125,3.3529183363024746
2022-07-02,Household,121,1542.75,57,5,1,0,12.75,1.0,18.672136308397125,3.3529183363024746
2022-07-02,Electronics,36,1800.0,57,5,1,0,50.0,0.0,18.672136308397125,3.3529183363024746
2022-07-03,Clothing,61,1830.0,57,6,1,0,30.0,0.0,14.961639216997618,4.07695737205014
2022-07-03,Household,101,1515.0,57,6,1,0,15.0,0.0,14.961639216997618,4.07695737205014
2022-07-03,Electronics,35,1750.0,57,6,1,0,50.0,0.0,14.961639216997618,4.07695737205014
2022-07-04,Clothing,67,2010.0,62,0,0,1,30.0,0.0,13.929207591610512,0.9898423183033402
2022-07-04,Household,110,1650.0,62,0,0,1,15.0,0.0,13.929207591610512,0.9898423183033402
2022-07-04,Electronics,37,1850.0,62,0,0,1,50.0,0.0,13.929207591610512,0.9898423183033402
2022-07-05,Clothing,54,1620.0,47,1,0,0,30.0,0.0,11.22568328878743,2.1823546627026076
2022-07-05,Household,83,1245.0,47,1,0,0,15.0,0.0,11.22568328878743,2.1823546627026076
2022-07-05,Electronics,27,1350.0,47,1,0,0,50.0,0.0,11.22568328878743,2.1823546627026076
2022-07-06,Clothing,51,1530.0,47,2,0,0,30.0,0.0,15.152515978036952,0.05699243603116888
2022-07-06,Household,83,1245.0,47,2,0,0,15.0,0.0,15.152515978036952,
2022-07-06,Electronics,29,1450.0,47,2,0,0,50.0,0.0,15.152515978036952,0.05699243603116888
2022-07-07,Clothing,51,1530.0,47,3,0,0,30.0,0.0,14.327066804163579,1.4494013229863087
2022-07-07,Household,100,1275.0,47,3,0,0,12.75,1.0,14.327066804163579,1.4494013229863087
2022-07-07,Electronics,28,1400.0,47,3,0,0,50.0,0.0,14.327066804163579,1.4494013229863087
2022-07-08,Clothing,48,1440.0,46,4,0,0,30.0,0.0,17.41569414388802,3.1567066680125944
2022-07-08,Household,97,1236.75,46,4,0,0,12.75,1.0,17.41569414388802,3.1567066680125944
2022-07-08,Electronics,29,1450.0,46,4,0,0,50.0,0.0,17.41569414388802,3.1567066680125944
2022-07-09,Clothing,52,1560.0,46,5,1,0,30.0,0.0,12.238467357237361,5.463870133613763
2022-07-09,Household,81,1215.0,46,5,1,0,15.0,0.0,12.238467357237361,5.463870133613763
2022-07-09,Electronics,27,1350.0,46,5,1,0,50.0,0.0,12.238467357237361,5.463870133613763
2022-07-10,Clothing,61,1830.0,56,6,1,0,30.0,0.0,13.532659006053215,
2022-07-10,Household,99,1485.0,56,6,1,0,15.0,0.0,13.532659006053215,1.322158420633058
2022-07-10,Electronics,34,1700.0,56,6,1,0,50.0,0.0,13.532659006053215,1.322158420633058
2022-07-11,Clothing,51,1530.0,46,0,0,0,30.0,0.0,13.63195803705987,0.05922219768938186
2022-07-11,Household,81,1215.0,46,0,0,0,15.0,0.0,13.63195803705987,0.05922219768938186
2022-07-11,Electronics,28,1400.0,46,0,0,0,50.0,0.0,,0.05922219768938186
2022-07-12,Clothing,49,1470.0,46,1,0,0,30.0,0.0,15.388611921472885,0.6892070018383845
2022-07-12,Household,81,1215.0,46,1,0,0,15.0,0.0,15.388611921472885,0.6892070018383845
2022-07-12,Electronics,28,1400.0,46,1,0,0,50.0,0.0,15.388611921472885,0.6892070018383845
2022-07-13,Clothing,51,1530.0,46,2,0,0,30.0,0.0,13.773808252758727,1.5154210440861968
2022-07-13,Household,81,1215.0,46,2,0,0,15.0,0.0,13.773808252758727,1.5154210440861968
2022-07-13,Electronics,28,1400.0,46,2,0,0,50.0,0.0,13.773808252758727,1.5154210440861968
2022-07-14,Clothing,53,1590.0,45,3,0,0,30.0,0.0,10.827574845804275,1.1600784520542402
2022-07-14,Household,96,1224.0,45,3,0,0,12.75,1.0,10.827574845804275,1.1600784520542402
2022-07-14,Electronics,26,1300.0,45,3,0,0,50.0,0.0,10.827574845804275,1.1600784520542402
2022-07-15,Clothing,50,1500.0,45,4,0,0,30.0,0.0,13.922889087495856,1.3530907289523841
2022-07-15,Household,95,1211.25,45,4,0,0,12.75,1.0,13.922889087495856,1.3530907289523841
2022-07-15,Electronics,27,1350.0,45,4,0,0,50.0,0.0,13.922889087495856,1.3530907289523841
2022-07-16,Clothing,60,1800.0,55,5,1,0,30.0,0.0,14.126215809346611,0.45763397078943124
2022-07-16,Household,97,1455.0,55,5,1,0,15.0,0.0,14.126215809346611,0.45763397078943124
2022-07-16,Electronics,33,1650.0,55,5,1,0,50.0,0.0,14.126215809346611,0.45763397078943124
2022-07-17,Clothing,66,1980.0,60,6,1,0,30.0,0.0,12.603127081745233,0.0
2022-07-17,Household,106,1590.0,60,6,1,0,15.0,0.0,12.603127081745233,0.0
2022-07-17,Electronics,36,1800.0,60,6,1,0,50.0,0.0,12.603127081745233,0.0
2022-07-18,Clothing,51,1530.0,45,0,0,0,30.0,0.0,13.070119500854231,0.42782553888266084
2022-07-18,Household,79,1185.0,45,0,0,0,15.0,0.0,13.070119500854231,0.42782553888266084
2022-07-18,Electronics,27,1350.0,45,0,0,0,50.0,0.0,13.070119500854231,0.42782553888266084
2022-07-19,Clothing,49,1470.0,45,1,0,0,30.0,0.0,14.779773881670648,0.9588210041093703
2022-07-19,Household,79,1185.0,45,1,0,0,15.0,0.0,14.779773881670648,0.9588210041093703
2022-07-19,Electronics,27,1350.0,45,1,0,0,50.0,0.0,14.779773881670648,0.9588210041093703
2022-07-20,Clothing,52,1560.0,44,2,0,0,30.0,0.0,10.283255251074552,0.5775148176353135
2022-07-20,Household,78,1170.0,44,2,0,0,15.0,0.0,10.283255251074552,0.5775148176353135
2022-07-20,Electronics,25,1250.0,44,2,0,0,50.0,0.0,10.283255251074552,0.5775148176353135
2022-07-21,Clothing,58,1740.0,49,3,0,0,30.0,0.0,9.051866987904308,0.0
2022-07-21,Household,87,1305.0,49,3,0,0,15.0,0.0,9.051866987904308,0.0
2022-07-21,Electronics,28,1400.0,49,3,0,0,50.0,0.0,9.051866987904308,0.0
2022-07-22,Clothing,57,1710.0,49,4,0,0,30.0,0.0,9.764035699900864,0.0
2022-07-22,Household,87,1305.0,49,4,0,0,15.0,0.0,9.764035699900864,0.0
2022-07-22,Electronics,28,1400.0,49,4,0,0,50.0,0.0,,0.0
2022-07-23,Clothing,51,1530.0,44,5,1,0,30.0,0.0,11.572405843206806,5.655614502017644
2022-07-23,Household,78,1170.0,44,5,1,0,15.0,0.0,11.572405843206806,5.655614502017644
2022-07-23,Electronics,26,1300.0,44,5,1,0,50.0,0.0,11.572405843206806,5.655614502017644
2022-07-24,Clothing,60,1800.0,54,6,1,0,30.0,0.0,12.302799009780436,2.9897848147851454
2022-07-24,Household,96,1440.0,54,6,1,0,15.0,0.0,12.302799009780436,2.9897848147851454
2022-07-24,Electronics,32,1600.0,54,6,1,0,50.0,0.0,12.302799009780436,2.9897848147851454
2022-07-25,Clothing,48,1440.0,44,0,0,0,30.0,0.0,14.37019302745363,3.950962515815543
2022-07-25,Household,77,1155.0,44,0,0,0,15.0,0.0,14.37019302745363,3.950962515815543
2022-07-25,Electronics,27,1350.0,44,0,0,0,50.0,0.0,,3.950962515815543
2022-07-26,Clothing,48,1440.0,43,1,0,0,30.0,0.0,14.004221590575295,1.6715325523313616
2022-07-26,Household,76,1140.0,43,1,0,0,15.0,0.0,14.004221590575295,1.6715325523313616
2022-07-26,Electronics,26,1300.0,43,1,0,0,50.0,0.0,14.004221590575295,1.6715325523313616
2022-07-27,Clothing,53,1590.0,43,2,0,0,30.0,0.0,8.410140199221415,1.7324544368175152
2022-07-27,Household,76,1140.0,43,2,0,0,15.0,0.0,8.410140199221415,1.7324544368175152
2022-07-27,Electronics,24,1200.0,43,2,0,0,50.0,0.0,,1.7324544368175152
2022-07-28,Clothing,57,1710.0,48,3,0,0,30.0,0.0,9.675338823652147,0.0
2022-07-28,Household,85,1275.0,48,3,0,0,15.0,0.0,9.675338823652147,0.0
2022-07-28,Electronics,27,1350.0,48,3,0,0,50.0,0.0,9.675338823652147,0.0
2022-07-29,Clothing,57,1710.0,48,4,0,0,30.0,0.0,9.141460945237826,0.0
2022-07-29,Household,85,1275.0,48,4,0,0,15.0,0.0,9.141460945237826,0.0
2022-07-29,Electronics,27,1350.0,48,4,0,0,50.0,0.0,9.141460945237826,0.0
2022-07-30,Clothing,70,2100.0,58,5,1,0,30.0,0.0,5.469700760789581,0.0
2022-07-30,Household,103,1545.0,58,5,1,0,15.0,0.0,5.469700760789581,
2022-07-30,Electronics,31,1550.0,58,5,1,0,50.0,0.0,5.469700760789581,0.0
2022-07-31,Clothing,65,1950.0,58,6,1,0,30.0,0.0,10.876913904142176,0.0
2022-07-31,Household,103,1545.0,58,6,1,0,15.0,0.0,10.876913904142176,0.0
