Date,Product_Category,Demand_Index,Day_of_Week,Is_Weekend,Is_Holiday,Price,Is_On_Sale,Avg_Daily_Temperature,Rainfall_mm,Units_Sold_Log
03-05-2022,2,0.142544025,1,0,0,-1.131254622,0,1.697101218,-0.219830074,4.59511985
03-05-2022,1,0.142544025,1,0,0,1.338897914,0,1.697101218,-0.219830074,3.688879454
04-05-2022,0,0.142544025,2,0,0,-0.072617821,0,1.157154463,-0.108850689,3.970291914
04-05-2022,2,0.142544025,2,0,0,-1.131254622,0,1.157154463,-0.108850689,4.59511985
04-05-2022,1,0.142544025,2,0,0,1.338897914,0,1.157154463,-0.108850689,3.663561646
05-05-2022,0,0.142544025,3,0,0,-0.072617821,0,1.418630399,0.52419504,3.931825633
05-05-2022,2,0.142544025,3,0,0,-1.131254622,0,1.418630399,0.52419504,4.59511985
05-05-2022,1,0.142544025,3,0,0,1.338897914,0,1.418630399,0.52419504,3.663561646
06-05-2022,0,0.142544025,4,0,0,-0.072617821,0,0.885812943,-0.105093406,4.007333185
06-05-2022,2,0.142544025,4,0,0,-1.131254622,0,0.885812943,-0.105093406,4.59511985
06-05-2022,1,0.142544025,4,0,0,1.338897914,0,0.885812943,-0.105093406,3.63758616
07-05-2022,0,1.513910667,5,1,0,-0.390208861,1,0.936098645,-0.278932814,4.553876892
07-05-2022,2,1.513910667,5,1,0,-1.131254622,0,0.936098645,-0.278932814,4.836281907
07-05-2022,1,1.513910667,5,1,0,1.338897914,0,0.936098645,-0.278932814,3.850147602
08-05-2022,0,1.513910667,6,1,0,-0.390208861,1,1.122854677,-0.278932814,4.543294782
08-05-2022,2,1.513910667,6,1,0,-1.131254622,0,1.122854677,-0.278932814,4.836281907
08-05-2022,1,1.513910667,6,1,0,1.338897914,0,1.122854677,-0.278932814,3.850147602
09-05-2022,0,0.051119582,0,0,0,-0.390208861,1,0.795653999,-0.14868268,4.304065093
09-05-2022,2,0.051119582,0,0,0,-1.131254622,0,0.795653999,-0.14868268,4.584967479
09-05-2022,1,0.051119582,0,0,0,1.338897914,0,0.795653999,-0.14868268,3.610917913
10-05-2022,0,0.051119582,1,0,0,-0.072617821,0,1.009178915,-0.216460199,3.970291914
10-05-2022,2,0.051119582,1,0,0,-1.131254622,0,1.009178915,-0.216460199,4.574710979
10-05-2022,1,0.051119582,1,0,0,1.338897914,0,1.009178915,-0.216460199,3.610917913
11-05-2022,0,0.508241796,2,0,0,-0.072617821,0,0.797730667,-0.278932814,4.077537444
11-05-2022,2,0.508241796,2,0,0,-1.131254622,0,0.797730667,-0.278932814,4.672828834
11-05-2022,1,0.508241796,2,0,0,1.338897914,0,0.797730667,-0.278932814,3.688879454
12-05-2022,0,0.051119582,3,0,0,-0.072617821,0,0.841716506,-0.175326188,3.988984047
12-05-2022,2,0.051119582,3,0,0,-1.131254622,0,0.841716506,-0.175326188,4.584967479
12-05-2022,1,0.051119582,3,0,0,0.809579514,1,0.841716506,-0.175326188,4.007333185
13-05-2022,0,-0.863124847,4,0,0,-0.072617821,0,1.395949158,0.777999603,3.688879454
13-05-2022,2,-0.863124847,4,0,0,-1.290050142,1,1.395949158,0.777999603,4.553876892
13-05-2022,1,-0.863124847,4,0,0,0.809579514,1,1.395949158,0.777999603,3.871201011
14-05-2022,0,0.96536401,5,1,0,-0.072617821,0,1.105222819,-0.059477558,4.127134385
14-05-2022,2,0.96536401,5,1,0,-1.290050142,1,1.105222819,-0.059477558,4.934473933
14-05-2022,1,0.96536401,5,1,0,0.809579514,1,1.105222819,-0.059477558,4.17438727
15-05-2022,0,0.96536401,6,1,0,-0.072617821,0,0.90852904,0.202649626,4.158883083
15-05-2022,2,0.96536401,6,1,0,-1.131254622,0,0.90852904,0.202649626,4.744932128
15-05-2022,1,0.96536401,6,1,0,0.809579514,1,0.90852904,0.202649626,4.158883083
16-05-2022,0,0.051119582,0,0,0,-0.072617821,0,0.967035541,-0.085539932,3.970291914
16-05-2022,2,0.051119582,0,0,0,-1.131254622,0,0.967035541,-0.085539932,4.574710979
16-05-2022,1,0.051119582,0,0,0,1.338897914,0,0.967035541,-0.085539932,3.610917913
17-05-2022,0,0.508241796,1,0,0,-0.072617821,0,1.390496558,-0.085539932,4.007333185
17-05-2022,2,0.508241796,1,0,0,-1.131254622,0,1.390496558,-0.278932814,4.663439094
17-05-2022,1,0.508241796,1,0,0,1.338897914,0,1.390496558,-0.278932814,3.737669618
18-05-2022,0,-0.95454929,2,0,0,-0.072617821,0,0.587771677,1.078807775,3.80666249
18-05-2022,2,-0.95454929,2,0,0,-1.131254622,0,0.587771677,1.078807775,4.356708827
18-05-2022,1,-0.95454929,2,0,0,1.338897914,0,0.587771677,1.078807775,3.401197382
19-05-2022,0,-0.040304861,3,0,0,-0.072617821,0,0.869146562,-0.053878198,3.891820298
19-05-2022,2,-0.040304861,3,0,0,-1.131254622,0,0.869146562,-0.053878198,4.564348191
19-05-2022,1,-0.040304861,3,0,0,1.338897914,0,0.869146562,-0.053878198,3.583518938
20-05-2022,0,-0.040304861,4,0,0,-0.072617821,0,1.007586808,-0.072552525,3.951243719
20-05-2022,2,-0.040304861,4,0,0,-1.131254622,0,1.007586808,-0.072552525,4.564348191
20-05-2022,1,-0.040304861,4,0,0,1.338897914,0,1.007586808,-0.072552525,3.610917913
21-05-2022,0,1.331061782,5,1,0,-0.072617821,0,0.563608606,-0.278932814,4.248495242
21-05-2022,2,1.331061782,5,1,0,-1.131254622,0,0.563608606,-0.278932814,4.812184355
21-05-2022,1,1.331061782,5,1,0,1.338897914,0,0.563608606,-0.278932814,3.80666249
22-05-2022,0,1.331061782,6,1,0,-0.072617821,0,0.81775051,-0.278932814,4.219507705
22-05-2022,2,1.331061782,6,1,0,-1.131254622,0,0.81775051,-0.278932814,4.812184355
22-05-2022,1,1.331061782,6,1,0,1.338897914,0,0.81775051,-0.278932814,3.80666249
23-05-2022,0,-0.95454929,0,0,0,-0.072617821,0,0.563759168,1.811251425,3.80666249
23-05-2022,2,-0.95454929,0,0,0,-1.131254622,0,0.563759168,1.811251425,4.356708827
23-05-2022,1,-0.95454929,0,0,0,1.338897914,0,0.634319777,1.811251425,3.401197382
24-05-2022,0,-0.040304861,1,0,0,-0.072617821,0,0.704880385,-0.227708254,3.988984047
24-05-2022,2,-0.040304861,1,0,0,-1.131254622,0,0.704880385,-0.227708254,4.564348191
24-05-2022,1,-0.040304861,1,0,0,1.338897914,0,0.704880385,-0.227708254,3.583518938
25-05-2022,0,0.416817353,2,0,0,-0.072617821,0,0.894698753,-0.278932814,4.060443011
25-05-2022,2,0.416817353,2,0,0,-1.290050142,1,0.894698753,-0.278932814,4.836281907
25-05-2022,1,0.416817353,2,0,0,1.338897914,0,0.894698753,-0.278932814,3.688879454
26-05-2022,0,-0.131729304,3,0,0,-0.072617821,0,0.949002593,-0.158036028,3.931825633
26-05-2022,2,-0.131729304,3,0,0,-1.290050142,1,0.949002593,-0.158036028,4.727387819
26-05-2022,1,-0.131729304,3,0,0,1.338897914,0,0.949002593,-0.158036028,3.583518938
27-05-2022,0,-1.045973733,4,0,0,-0.072617821,0,1.221616234,0.886236753,3.688879454
27-05-2022,2,-1.045973733,4,0,0,-1.131254622,0,1.221616234,0.886236753,4.33073334
27-05-2022,1,-1.045973733,4,0,0,1.338897914,0,1.221616234,0.886236753,3.433987204
28-05-2022,0,0.782515124,5,1,0,-0.072617821,0,1.103472356,-0.141215605,4.094344562
28-05-2022,2,0.782515124,5,1,0,-1.131254622,0,1.103472356,-0.141215605,4.718498871
28-05-2022,1,0.782515124,5,1,0,1.338897914,0,1.103472356,-0.141215605,3.761200116
29-05-2022,0,0.782515124,6,1,0,-0.072617821,0,0.528231363,0.436392523,4.158883083
29-05-2022,2,0.782515124,6,1,0,-1.131254622,0,0.528231363,0.436392523,4.718498871
29-05-2022,1,0.782515124,6,1,0,1.338897914,0,0.528231363,0.436392523,3.713572067
30-05-2022,0,0.32539291,0,0,0,-0.072617821,0,1.059252659,-0.278932814,4.025351691
30-05-2022,2,0.32539291,0,0,0,-1.131254622,0,1.059252659,-0.278932814,4.634728988
30-05-2022,1,0.32539291,0,0,0,1.338897914,0,1.059252659,-0.278932814,3.663561646
31-05-2022,0,-0.131729304,1,0,0,-0.072617821,0,0.930218789,0.435468666,3.951243719
31-05-2022,2,-0.131729304,1,0,0,-1.131254622,0,0.930218789,0.435468666,4.543294782
31-05-2022,1,-0.131729304,1,0,0,1.338897914,0,0.930218789,0.435468666,3.583518938
01-06-2022,0,-0.131729304,2,0,0,-0.072617821,0,0.685189213,0.706265208,3.970291914
01-06-2022,2,-0.131729304,2,0,0,-1.131254622,0,0.685189213,0.706265208,4.543294782
01-06-2022,1,-0.131729304,2,0,0,1.338897914,0,0.685189213,0.706265208,3.555348061
02-06-2022,0,0.233968467,3,0,0,-0.072617821,0,0.61662695,-0.278932814,4.060443011
02-06-2022,2,0.233968467,3,0,0,-1.131254622,0,0.61662695,-0.278932814,4.615120517
02-06-2022,1,0.233968467,3,0,0,1.338897914,0,0.61662695,-0.278932814,3.63758616
03-06-2022,0,0.233968467,4,0,0,-0.072617821,0,0.708199925,-0.278932814,4.043051268
03-06-2022,2,0.233968467,4,0,0,-1.131254622,0,0.708199925,-0.278932814,4.615120517
03-06-2022,1,0.233968467,4,0,0,1.338897914,0,0.708199925,-0.278932814,3.63758616
04-06-2022,0,1.148212896,5,1,0,-0.072617821,0,0.404437029,-0.278932814,4.234106505
04-06-2022,2,1.148212896,5,1,0,-1.131254622,0,0.404437029,-0.278932814,4.779123493
04-06-2022,1,1.148212896,5,1,0,1.338897914,0,0.404437029,-0.278932814,3.761200116
05-06-2022,0,0.691090682,6,1,0,-0.390208861,1,0.761487074,-0.130809241,4.430816799
05-06-2022,2,0.691090682,6,1,0,-1.290050142,1,0.761487074,-0.130809241,4.882801923
05-06-2022,1,0.691090682,6,1,0,1.338897914,0,0.761487074,-0.130809241,3.713572067
06-06-2022,0,0.233968467,0,0,0,-0.390208861,1,0.450573598,-0.278932814,4.382026635
06-06-2022,2,0.233968467,0,0,0,-1.290050142,1,0.450573598,-0.278932814,4.804021045
06-06-2022,1,0.233968467,0,0,0,1.338897914,0,0.450573598,-0.278932814,3.610917913
07-06-2022,0,0.233968467,1,0,0,-0.390208861,1,0.753835928,-0.278932814,4.356708827
07-06-2022,2,0.233968467,1,0,0,-1.131254622,0,0.753835928,-0.278932814,4.615120517
07-06-2022,1,0.233968467,1,0,0,1.338897914,0,0.753835928,-0.278932814,3.63758616
08-06-2022,0,1.056788453,2,0,0,-0.072617821,0,0.668133748,2.062567317,4.189654742
08-06-2022,2,1.056788453,2,0,0,-1.131254622,0,0.668133748,2.062567317,4.762173935
08-06-2022,1,1.056788453,2,0,0,1.338897914,0,0.668133748,2.062567317,3.761200116
09-06-2022,0,1.971032882,3,0,0,-0.072617821,0,0.422345731,-0.265595368,4.356708827
09-06-2022,2,1.971032882,3,0,0,-1.131254622,0,0.422345731,-0.265595368,4.912654886
09-06-2022,1,1.971032882,3,0,0,1.338897914,0,0.422345731,-0.265595368,3.871201011
10-06-2022,0,2.428155096,4,0,0,-0.072617821,0,0.629037568,-0.278932814,4.406719247
10-06-2022,2,2.428155096,4,0,0,-1.131254622,0,0.629037568,-0.278932814,4.9698133
10-06-2022,1,2.428155096,4,0,0,1.338897914,0,0.629037568,-0.278932814,3.951243719
11-06-2022,0,0.599666239,5,1,0,-0.072617821,0,0.114047082,-0.263539785,4.17438727
11-06-2022,2,0.599666239,5,1,0,-1.131254622,0,0.114047082,-0.263539785,4.691347882
11-06-2022,1,0.599666239,5,1,0,1.338897914,0,0.114047082,-0.263539785,3.63758616
12-06-2022,0,0.599666239,6,1,0,-0.072617821,0,0.260817045,-0.048386612,4.158883083
12-06-2022,2,0.599666239,6,1,0,-1.131254622,0,0.260817045,-0.048386612,4.691347882
12-06-2022,1,0.599666239,6,1,0,1.338897914,0,0.260817045,-0.048386612,3.663561646
13-06-2022,0,0.142544025,0,0,0,-0.072617821,0,0.484424712,-0.278932814,4.060443011
13-06-2022,2,0.142544025,0,0,0,-1.131254622,0,0.484424712,-0.278932814,4.605170186
13-06-2022,1,0.142544025,0,0,0,1.338897914,0,0.484424712,-0.278932814,3.610917913
14-06-2022,0,0.051119582,1,0,0,-0.072617821,0,0.508775096,-0.278932814,4.025351691
14-06-2022,2,0.051119582,1,0,0,-1.131254622,0,0.508775096,-0.278932814,4.584967479
14-06-2022,1,0.051119582,1,0,0,1.338897914,0,0.508775096,-0.278932814,3.583518938
15-06-2022,0,-0.406002633,2,0,0,-0.072617821,0,0.14230365,-0.002075694,3.988984047
15-06-2022,2,-0.406002633,2,0,0,-1.131254622,0,0.14230365,-0.002075694,4.48863637
15-06-2022,1,-0.406002633,2,0,0,1.338897914,0,-0.091018627,-0.002075694,3.465735903
16-06-2022,0,0.051119582,3,0,0,-0.072617821,0,-0.324340904,-0.278932814,4.127134385
16-06-2022,2,0.051119582,3,0,0,-1.290050142,1,-0.324340904,-0.278932814,4.770684624
16-06-2022,1,0.051119582,3,0,0,1.338897914,0,-0.324340904,-0.278932814,3.526360525
17-06-2022,0,-0.406002633,4,0,0,-0.072617821,0,0.603119415,0.083956166,3.931825633
17-06-2022,2,-0.406002633,4,0,0,-1.290050142,1,0.603119415,0.083956166,4.672828834
17-06-2022,1,-0.406002633,4,0,0,1.338897914,0,0.603119415,0.083956166,3.496507561
18-06-2022,0,0.508241796,5,1,0,-0.072617821,0,0.651432348,0.695734584,4.094344562
18-06-2022,2,0.508241796,5,1,0,-1.131254622,0,0.651432348,0.695734584,4.672828834
18-06-2022,1,0.508241796,5,1,0,1.338897914,0,0.651432348,0.695734584,3.663561646
19-06-2022,0,-0.406002633,6,1,0,-0.390208861,1,0.123966712,0.776867428,4.17438727
19-06-2022,2,-0.406002633,6,1,0,-1.131254622,0,0.123966712,0.776867428,4.48863637
19-06-2022,1,-0.406002633,6,1,0,1.338897914,0,0.123966712,0.776867428,3.465735903
20-06-2022,0,-0.497427075,0,0,0,-0.390208861,1,0.512593647,-0.058280707,4.234106505
20-06-2022,2,-0.497427075,0,0,0,-1.131254622,0,0.512593647,-0.058280707,4.465908119
20-06-2022,1,-0.497427075,0,0,0,1.338897914,0,0.512593647,-0.058280707,3.465735903
21-06-2022,0,-0.497427075,1,0,0,-0.390208861,1,0.551693896,0.179383436,4.219507705
21-06-2022,2,-0.497427075,1,0,0,-1.131254622,0,0.551693896,0.179383436,4.465908119
21-06-2022,1,-0.497427075,1,0,0,1.338897914,0,0.551693896,0.179383436,3.496507561
22-06-2022,0,-0.497427075,2,0,0,-0.072617821,0,0.37090208,0.179383436,3.931825633
22-06-2022,2,-0.497427075,2,0,0,-1.131254622,0,0.37090208,-0.250000037,4.465908119
22-06-2022,1,-0.497427075,2,0,0,1.338897914,0,0.37090208,-0.250000037,3.465735903
23-06-2022,0,-0.040304861,3,0,0,-0.072617821,0,0.699273812,-0.278932814,3.988984047
23-06-2022,2,-0.040304861,3,0,0,-1.131254622,0,0.699273812,-0.278932814,4.564348191
23-06-2022,1,-0.040304861,3,0,0,1.338897914,0,0.699273812,-0.278932814,3.583518938
24-06-2022,0,-0.497427075,4,0,0,-0.072617821,0,0.069367116,-0.249734752,3.970291914
24-06-2022,2,-0.497427075,4,0,0,-1.131254622,0,0.069367116,-0.249734752,4.465908119
24-06-2022,1,-0.497427075,4,0,0,1.338897914,0,0.069367116,-0.249734752,3.433987204
25-06-2022,0,0.416817353,5,1,0,-0.072617821,0,-0.091091558,-0.249734752,4.158883083
25-06-2022,2,0.416817353,5,1,0,-1.131254622,0,-0.091091558,-0.011682484,4.65396035
25-06-2022,1,0.416817353,5,1,0,1.338897914,0,-0.091091558,-0.011682484,3.610917913
26-06-2022,0,0.32539291,6,1,0,-0.072617821,0,0.443725644,-0.241418943,4.094344562
26-06-2022,2,0.32539291,6,1,0,-1.131254622,0,0.443725644,-0.241418943,4.634728988
26-06-2022,1,0.32539291,6,1,0,1.338897914,0,0.443725644,-0.241418943,3.63758616
27-06-2022,0,2.153881767,0,0,0,-0.072617821,0,-0.203936233,-0.278932814,4.430816799
27-06-2022,2,2.153881767,0,0,0,-1.131254622,0,-0.203936233,-0.278932814,4.941642423
27-06-2022,1,2.153881767,0,0,0,1.338897914,0,-0.203936233,-0.278932814,3.871201011
28-06-2022,0,1.696759553,1,0,0,-0.072617821,0,-0.162915708,-0.107400725,4.369447852
28-06-2022,2,1.696759553,1,0,0,-1.131254622,0,-0.162915708,-0.107400725,4.875197323
28-06-2022,1,1.696759553,1,0,0,1.338897914,0,-0.162915708,-0.107400725,3.80666249
29-06-2022,0,1.696759553,2,0,0,-0.072617821,0,-0.22951785,0.479753552,4.369447852
29-06-2022,2,1.696759553,2,0,0,-1.131254622,0,-0.22951785,0.479753552,4.875197323
29-06-2022,1,1.696759553,2,0,0,1.338897914,0,-0.22951785,0.479753552,3.80666249
30-06-2022,0,-0.588851518,3,0,0,-0.072617821,0,-0.216551295,0.335742811,4.17438727
30-06-2022,2,-0.588851518,3,0,0,-1.131254622,0,-0.216551295,0.335742811,4.454347296
30-06-2022,1,-0.588851518,3,0,0,1.338897914,0,-0.216551295,0.335742811,3.401197382
01-07-2022,0,-0.588851518,4,0,0,-0.072617821,0,0.38180414,-0.241974684,3.912023005
01-07-2022,2,-0.588851518,4,0,0,-1.290050142,1,0.38180414,-0.241974684,4.624972813
01-07-2022,1,-0.588851518,4,0,0,1.338897914,0,0.38180414,-0.241974684,3.433987204
02-07-2022,0,0.233968467,5,1,0,-0.072617821,0,0.49597507,0.385788959,4.060443011
02-07-2022,2,0.233968467,5,1,0,-1.290050142,1,0.49597507,0.385788959,4.804021045
02-07-2022,1,0.233968467,5,1,0,1.338897914,0,0.49597507,0.385788959,3.610917913
03-07-2022,0,0.233968467,6,1,0,-0.072617821,0,-0.004330711,0.529330932,4.127134385
03-07-2022,2,0.233968467,6,1,0,-1.131254622,0,-0.004330711,0.529330932,4.624972813
03-07-2022,1,0.233968467,6,1,0,1.338897914,0,-0.004330711,0.529330932,3.583518938
04-07-2022,0,0.691090682,0,0,1,-0.072617821,0,-0.143538881,-0.082694888,4.219507705
04-07-2022,2,0.691090682,0,0,1,-1.131254622,0,-0.143538881,-0.082694888,4.709530201
04-07-2022,1,0.691090682,0,0,1,1.338897914,0,-0.143538881,-0.082694888,3.63758616
05-07-2022,0,-0.680275961,1,0,0,-0.072617821,0,-0.508069241,0.153722716,4.007333185
05-07-2022,2,-0.680275961,1,0,0,-1.131254622,0,-0.508069241,0.153722716,4.430816799
05-07-2022,1,-0.680275961,1,0,0,1.338897914,0,-0.508069241,0.153722716,3.33220451
06-07-2022,0,-0.680275961,2,0,0,-0.072617821,0,0.021406204,-0.267633967,3.951243719
06-07-2022,2,-0.680275961,2,0,0,-1.131254622,0,0.021406204,-0.267633967,4.430816799
06-07-2022,1,-0.680275961,2,0,0,1.338897914,0,0.021406204,-0.267633967,3.401197382
07-07-2022,0,-0.680275961,3,0,0,-0.072617821,0,-0.089893437,0.008413468,3.951243719
07-07-2022,2,-0.680275961,3,0,0,-1.290050142,1,-0.089893437,0.008413468,4.615120517
07-07-2022,1,-0.680275961,3,0,0,1.338897914,0,-0.089893437,0.008413468,3.36729583
08-07-2022,0,-0.771700404,4,0,0,-0.072617821,0,0.326562384,0.346889661,3.891820298
08-07-2022,2,-0.771700404,4,0,0,-1.290050142,1,0.326562384,0.346889661,4.584967479
08-07-2022,1,-0.771700404,4,0,0,1.338897914,0,0.326562384,0.346889661,3.401197382
09-07-2022,0,-0.771700404,5,1,0,-0.072617821,0,-0.371510254,0.80428875,3.970291914
09-07-2022,2,-0.771700404,5,1,0,-1.131254622,0,-0.371510254,0.80428875,4.406719247
09-07-2022,1,-0.771700404,5,1,0,1.338897914,0,-0.371510254,0.80428875,3.33220451
10-07-2022,0,0.142544025,6,1,0,-0.072617821,0,-0.197007607,0.80428875,4.127134385
10-07-2022,2,0.142544025,6,1,0,-1.131254622,0,-0.197007607,-0.016812655,4.605170186
10-07-2022,1,0.142544025,6,1,0,1.338897914,0,-0.197007607,-0.016812655,3.555348061
11-07-2022,0,-0.771700404,0,0,0,-0.072617821,0,-0.183618598,-0.267191913,3.951243719
11-07-2022,2,-0.771700404,0,0,0,-1.131254622,0,-0.183618598,-0.267191913,4.406719247
11-07-2022,1,-0.771700404,0,0,0,1.338897914,0,-0.06518917,-0.267191913,3.36729583
12-07-2022,0,-0.771700404,1,0,0,-0.072617821,0,0.053240258,-0.142296352,3.912023005
12-07-2022,2,-0.771700404,1,0,0,-1.131254622,0,0.053240258,-0.142296352,4.406719247
12-07-2022,1,-0.771700404,1,0,0,1.338897914,0,0.053240258,-0.142296352,3.36729583
13-07-2022,0,-0.771700404,2,0,0,-0.072617821,0,-0.164492189,0.02150199,3.951243719
13-07-2022,2,-0.771700404,2,0,0,-1.131254622,0,-0.164492189,0.02150199,4.406719247
13-07-2022,1,-0.771700404,2,0,0,1.338897914,0,-0.164492189,0.02150199,3.36729583
14-07-2022,0,-0.863124847,3,0,0,-0.072617821,0,-0.56174829,-0.048945284,3.988984047
14-07-2022,2,-0.863124847,3,0,0,-1.290050142,1,-0.56174829,-0.048945284,4.574710979
14-07-2022,1,-0.863124847,3,0,0,1.338897914,0,-0.56174829,-0.048945284,3.295836866
15-07-2022,0,-0.863124847,4,0,0,-0.072617821,0,-0.144390838,-0.010680272,3.931825633
15-07-2022,2,-0.863124847,4,0,0,-1.290050142,1,-0.144390838,-0.010680272,4.564348191
15-07-2022,1,-0.863124847,4,0,0,1.338897914,0,-0.144390838,-0.010680272,3.33220451
16-07-2022,0,0.051119582,5,1,0,-0.072617821,0,-0.11697523,-0.1882061,4.110873864
16-07-2022,2,0.051119582,5,1,0,-1.131254622,0,-0.11697523,-0.1882061,4.584967479
16-07-2022,1,0.051119582,5,1,0,1.338897914,0,-0.11697523,-0.1882061,3.526360525
17-07-2022,0,0.508241796,6,1,0,-0.072617821,0,-0.322341271,-0.278932814,4.204692619
17-07-2022,2,0.508241796,6,1,0,-1.131254622,0,-0.322341271,-0.278932814,4.672828834
17-07-2022,1,0.508241796,6,1,0,1.338897914,0,-0.322341271,-0.278932814,3.610917913
18-07-2022,0,-0.863124847,0,0,0,-0.072617821,0,-0.259374234,-0.194115672,3.951243719
18-07-2022,2,-0.863124847,0,0,0,-1.131254622,0,-0.259374234,-0.194115672,4.382026635
18-07-2022,1,-0.863124847,0,0,0,1.338897914,0,-0.259374234,-0.194115672,3.33220451
19-07-2022,0,-0.863124847,1,0,0,-0.072617821,0,-0.028852568,-0.088844916,3.912023005
19-07-2022,2,-0.863124847,1,0,0,-1.131254622,0,-0.028852568,-0.088844916,4.382026635
19-07-2022,1,-0.863124847,1,0,0,1.338897914,0,-0.028852568,-0.088844916,3.33220451
20-07-2022,0,-0.95454929,2,0,0,-0.072617821,0,-0.635141755,-0.164439518,3.970291914
20-07-2022,2,-0.95454929,2,0,0,-1.131254622,0,-0.635141755,-0.164439518,4.369447852
20-07-2022,1,-0.95454929,2,0,0,1.338897914,0,-0.635141755,-0.164439518,3.258096538
21-07-2022,0,-0.497427075,3,0,0,-0.072617821,0,-0.801176292,-0.278932814,4.077537444
21-07-2022,2,-0.497427075,3,0,0,-1.131254622,0,-0.801176292,-0.278932814,4.477336814
21-07-2022,1,-0.497427075,3,0,0,1.338897914,0,-0.801176292,-0.278932814,3.36729583
22-07-2022,0,-0.497427075,4,0,0,-0.072617821,0,-0.70515085,-0.278932814,4.060443011
22-07-2022,2,-0.497427075,4,0,0,-1.131254622,0,-0.70515085,-0.278932814,4.477336814
22-07-2022,1,-0.497427075,4,0,0,1.338897914,0,-0.583234835,-0.278932814,3.36729583
23-07-2022,0,-0.95454929,5,1,0,-0.072617821,0,-0.46131882,0.842302397,3.951243719
23-07-2022,2,-0.95454929,5,1,0,-1.131254622,0,-0.46131882,0.842302397,4.369447852
23-07-2022,1,-0.95454929,5,1,0,1.338897914,0,-0.46131882,0.842302397,3.295836866
24-07-2022,0,-0.040304861,6,1,0,-0.072617821,0,-0.36283608,0.31379712,4.110873864
24-07-2022,2,-0.040304861,6,1,0,-1.131254622,0,-0.36283608,0.31379712,4.574710979
24-07-2022,1,-0.040304861,6,1,0,1.338897914,0,-0.36283608,0.31379712,3.496507561
25-07-2022,0,-0.95454929,0,0,0,-0.072617821,0,-0.084078502,0.504352237,3.891820298
25-07-2022,2,-0.95454929,0,0,0,-1.131254622,0,-0.084078502,0.504352237,4.356708827
25-07-2022,1,-0.95454929,0,0,0,1.338897914,0,-0.108751426,0.504352237,3.33220451
26-07-2022,0,-1.045973733,1,0,0,-0.072617821,0,-0.13342435,0.052451362,3.891820298
26-07-2022,2,-1.045973733,1,0,0,-1.131254622,0,-0.13342435,0.052451362,4.343805422
26-07-2022,1,-1.045973733,1,0,0,1.338897914,0,-0.13342435,0.052451362,3.295836866
27-07-2022,0,-1.045973733,2,0,0,-0.072617821,0,-0.887703681,0.06452923,3.988984047
27-07-2022,2,-1.045973733,2,0,0,-1.131254622,0,-0.887703681,0.06452923,4.343805422
27-07-2022,1,-1.045973733,2,0,0,1.338897914,0,-0.802406998,0.06452923,3.218875825
28-07-2022,0,-0.588851518,3,0,0,-0.072617821,0,-0.717110315,-0.278932814,4.060443011
28-07-2022,2,-0.588851518,3,0,0,-1.131254622,0,-0.717110315,-0.278932814,4.454347296
28-07-2022,1,-0.588851518,3,0,0,1.338897914,0,-0.717110315,-0.278932814,3.33220451
29-07-2022,0,-0.588851518,4,0,0,-0.072617821,0,-0.789095869,-0.278932814,4.060443011
29-07-2022,2,-0.588851518,4,0,0,-1.131254622,0,-0.789095869,-0.278932814,4.454347296
29-07-2022,1,-0.588851518,4,0,0,1.338897914,0,-0.789095869,-0.278932814,3.33220451
30-07-2022,0,0.32539291,5,1,0,-0.072617821,0,-1.28417855,-0.278932814,4.262679877
30-07-2022,2,0.32539291,5,1,0,-1.131254622,0,-1.28417855,-0.278932814,4.644390899
30-07-2022,1,0.32539291,5,1,0,1.338897914,0,-1.28417855,-0.278932814,3.465735903
31-07-2022,0,0.32539291,6,1,0,-0.072617821,0,-0.555095646,-0.278932814,4.189654742
31-07-2022,2,0.32539291,6,1,0,-1.131254622,0,-0.555095646,-0.278932814,4.644390899
31-07-2022,1,0.32539291,6,1,0,1.338897914,0,-0.555095646,-0.278932814,3.555348061
01-08-2022,0,-1.045973733,0,0,0,-0.072617821,0,-0.764166311,0.34886254,3.970291914
01-08-2022,2,-1.045973733,0,0,0,-1.131254622,0,-0.764166311,0.34886254,4.343805422
01-08-2022,1,-1.045973733,0,0,0,1.338897914,0,-0.764166311,0.34886254,3.218875825
02-08-2022,0,-0.680275961,1,0,0,-0.072617821,0,-0.312270578,-0.278932814,3.988984047
02-08-2022,2,-0.680275961,1,0,0,-1.131254622,0,-0.312270578,-0.278932814,4.430816799
02-08-2022,1,-0.680275961,1,0,0,1.338897914,0,-0.312270578,-0.278932814,3.36729583
03-08-2022,0,-1.137398175,2,0,0,-0.072617821,0,-0.777745015,0.042487776,3.951243719
03-08-2022,2,-1.137398175,2,0,0,-1.131254622,0,-0.777745015,0.042487776,4.317488114
03-08-2022,1,-1.137398175,2,0,0,1.338897914,0,-0.777745015,0.042487776,3.17805383
04-08-2022,0,-1.137398175,3,0,0,-0.072617821,0,-0.246615063,0.042487776,3.871201011
04-08-2022,2,-1.137398175,3,0,0,-1.131254622,0,-0.246615063,0.038527541,4.317488114
04-08-2022,1,-1.137398175,3,0,0,1.338897914,0,-0.246615063,0.038527541,3.258096538
05-08-2022,0,-1.137398175,4,0,0,-0.072617821,0,-0.767766582,0.668123303,3.951243719
